Cluster,País_1,País_2,Años_overlap,Años_min_común,Años_max_común,Productos_comunes,Correlación,Años_solo_P1,Años_solo_P2,Rango_solo_P1,Rango_solo_P2
1,Micronesia,Import netos alim en Des,62,1961,2022,41,0.5042648900536301,0,0,N/A-N/A,N/A-N/A
1,Micronesia,Países Anexo I,62,1961,2022,41,-0.03463899821436306,0,0,N/A-N/A,N/A-N/A
1,Micronesia,Países No-Anexo I,62,1961,2022,41,0.4149800935117686,0,0,N/A-N/A,N/A-N/A
1,Micronesia,OECD,62,1961,2022,41,0.06393532869519838,0,0,N/A-N/A,N/A-N/A
1,Polinesia,Unión Europea (27),62,1961,2022,39,-0.11108841687366194,0,0,N/A-N/A,N/A-N/A
1,Polinesia,Los países menos desarrollados,62,1961,2022,39,0.6409596897032678,0,0,N/A-N/A,N/A-N/A
1,Polinesia,Países sin litoral en vías de desarrollo,62,1961,2022,39,0.5690674480308958,0,0,N/A-N/A,N/A-N/A
1,Polinesia,Pequeñas islas en vías de Desarrollo,62,1961,2022,39,0.49637250583586584,0,0,N/A-N/A,N/A-N/A
1,Polinesia,Países de bajos ingresos y con déficit de alim.,62,1961,2022,39,0.583497229650119,0,0,N/A-N/A,N/A-N/A
1,Polinesia,Import netos alim en Des,62,1961,2022,39,0.6526795539651233,0,0,N/A-N/A,N/A-N/A
1,Polinesia,Países Anexo I,62,1961,2022,39,-0.03923779652714755,0,0,N/A-N/A,N/A-N/A
1,Polinesia,Países No-Anexo I,62,1961,2022,39,0.6572990964119532,0,0,N/A-N/A,N/A-N/A
1,Polinesia,OECD,62,1961,2022,39,0.06891641207135096,0,0,N/A-N/A,N/A-N/A
1,Unión Europea (27),Los países menos desarrollados,62,1961,2022,42,-0.16766363821740454,0,0,N/A-N/A,N/A-N/A
1,Unión Europea (27),Países sin litoral en vías de desarrollo,62,1961,2022,42,-0.11254889611491244,0,0,N/A-N/A,N/A-N/A
1,Unión Europea (27),Pequeñas islas en vías de Desarrollo,62,1961,2022,42,0.01713585771514192,0,0,N/A-N/A,N/A-N/A
1,Unión Europea (27),Países de bajos ingresos y con déficit de alim.,62,1961,2022,42,-0.0925650169925461,0,0,N/A-N/A,N/A-N/A
1,Unión Europea (27),Import netos alim en Des,62,1961,2022,42,-0.14145924836154894,0,0,N/A-N/A,N/A-N/A
1,Unión Europea (27),Países Anexo I,62,1961,2022,42,0.7381272065416523,0,0,N/A-N/A,N/A-N/A
1,Unión Europea (27),Países No-Anexo I,62,1961,2022,42,-0.05485815854124972,0,0,N/A-N/A,N/A-N/A
1,Unión Europea (27),OECD,62,1961,2022,42,0.5827934418612497,0,0,N/A-N/A,N/A-N/A
1,Los países menos desarrollados,Países sin litoral en vías de desarrollo,62,1961,2022,42,0.8191734691561914,0,0,N/A-N/A,N/A-N/A
1,Los países menos desarrollados,Pequeñas islas en vías de Desarrollo,62,1961,2022,42,0.5619990664006267,0,0,N/A-N/A,N/A-N/A
1,Los países menos desarrollados,Países de bajos ingresos y con déficit de alim.,62,1961,2022,42,0.8865534214916273,0,0,N/A-N/A,N/A-N/A
1,Los países menos desarrollados,Import netos alim en Des,62,1961,2022,42,0.9578360761124207,0,0,N/A-N/A,N/A-N/A
1,Los países menos desarrollados,Países Anexo I,62,1961,2022,42,-0.07165008405602456,0,0,N/A-N/A,N/A-N/A
1,Los países menos desarrollados,Países No-Anexo I,62,1961,2022,42,0.7768876764603075,0,0,N/A-N/A,N/A-N/A
1,Los países menos desarrollados,OECD,62,1961,2022,42,-0.05964587598573404,0,0,N/A-N/A,N/A-N/A
1,Países sin litoral en vías de desarrollo,Pequeñas islas en vías de Desarrollo,62,1961,2022,42,0.5186160571354642,0,0,N/A-N/A,N/A-N/A
1,Países sin litoral en vías de desarrollo,Países de bajos ingresos y con déficit de alim.,62,1961,2022,42,0.8836452267677734,0,0,N/A-N/A,N/A-N/A
1,Países sin litoral en vías de desarrollo,Import netos alim en Des,62,1961,2022,42,0.850737486469643,0,0,N/A-N/A,N/A-N/A
1,Países sin litoral en vías de desarrollo,Países Anexo I,62,1961,2022,42,-0.07861859064509914,0,0,N/A-N/A,N/A-N/A
1,Países sin litoral en vías de desarrollo,Países No-Anexo I,62,1961,2022,42,0.7462667719664132,0,0,N/A-N/A,N/A-N/A
1,Países sin litoral en vías de desarrollo,OECD,62,1961,2022,42,-0.012501736048481038,0,0,N/A-N/A,N/A-N/A
1,Pequeñas islas en vías de Desarrollo,Países de bajos ingresos y con déficit de alim.,62,1961,2022,42,0.5688621384607736,0,0,N/A-N/A,N/A-N/A
1,Pequeñas islas en vías de Desarrollo,Import netos alim en Des,62,1961,2022,42,0.6087236897099635,0,0,N/A-N/A,N/A-N/A
1,Pequeñas islas en vías de Desarrollo,Países Anexo I,62,1961,2022,42,0.10385357875897627,0,0,N/A-N/A,N/A-N/A
1,Pequeñas islas en vías de Desarrollo,Países No-Anexo I,62,1961,2022,42,0.5448506911641885,0,0,N/A-N/A,N/A-N/A
1,Pequeñas islas en vías de Desarrollo,OECD,62,1961,2022,42,0.1252752125311264,0,0,N/A-N/A,N/A-N/A
1,Países de bajos ingresos y con déficit de alim.,Import netos alim en Des,62,1961,2022,42,0.9007399178443173,0,0,N/A-N/A,N/A-N/A
1,Países de bajos ingresos y con déficit de alim.,Países Anexo I,62,1961,2022,42,-0.03325782008274797,0,0,N/A-N/A,N/A-N/A
1,Países de bajos ingresos y con déficit de alim.,Países No-Anexo I,62,1961,2022,42,0.7435633201908702,0,0,N/A-N/A,N/A-N/A
1,Países de bajos ingresos y con déficit de alim.,OECD,62,1961,2022,42,0.013887702817354955,0,0,N/A-N/A,N/A-N/A
1,Import netos alim en Des,Países Anexo I,62,1961,2022,42,-0.04428465124632039,0,0,N/A-N/A,N/A-N/A
1,Import netos alim en Des,Países No-Anexo I,62,1961,2022,42,0.809886522779664,0,0,N/A-N/A,N/A-N/A
1,Import netos alim en Des,OECD,62,1961,2022,42,-0.009963395075654502,0,0,N/A-N/A,N/A-N/A
1,Países Anexo I,Países No-Anexo I,62,1961,2022,42,0.024916745542007516,0,0,N/A-N/A,N/A-N/A
1,Países Anexo I,OECD,62,1961,2022,42,0.6330144889867525,0,0,N/A-N/A,N/A-N/A
1,Países No-Anexo I,OECD,62,1961,2022,42,0.07459923136107163,0,0,N/A-N/A,N/A-N/A
2,Andorra,Anguila,62,1961,2022,27,-0.200306059800349,0,0,N/A-N/A,N/A-N/A
2,Andorra,Antillas Neerlandesas (ex),50,1961,2010,29,-0.07447660922483496,12,0,2011-2022,N/A-N/A
2,Andorra,Aruba,62,1961,2022,30,0.08979659406713565,0,0,N/A-N/A,N/A-N/A
2,Andorra,"Ascensión, Santa Elena y Tristán de Acuña",62,1961,2022,27,-0.13861926621933715,0,0,N/A-N/A,N/A-N/A
2,Andorra,Bermudas,62,1961,2022,24,0.09287562275087247,0,0,N/A-N/A,N/A-N/A
2,Andorra,"China, RAE de Macao",62,1961,2022,28,-0.07262146717976119,0,0,N/A-N/A,N/A-N/A
2,Andorra,Groenlandia,62,1961,2022,26,0.06953445320919394,0,0,N/A-N/A,N/A-N/A
2,Andorra,Guadalupe,62,1961,2022,24,0.22967669845335167,0,0,N/A-N/A,N/A-N/A
2,Andorra,Guayana Francesa,62,1961,2022,25,0.1310197075519674,0,0,N/A-N/A,N/A-N/A
2,Andorra,Islas Cook,62,1961,2022,28,0.07954449888660649,0,0,N/A-N/A,N/A-N/A
2,Andorra,Islas Feroe,62,1961,2022,26,0.051715735661729864,0,0,N/A-N/A,N/A-N/A
2,Andorra,Islas Turcas y Caicos,62,1961,2022,30,-0.1858860214560158,0,0,N/A-N/A,N/A-N/A
2,Andorra,Islas Vírgenes Británicas,62,1961,2022,27,-0.05072743537048373,0,0,N/A-N/A,N/A-N/A
2,Andorra,Kiribati,62,1961,2022,28,-0.26132031994112737,0,0,N/A-N/A,N/A-N/A
2,Andorra,Liechtenstein,62,1961,2022,27,0.27835028437587445,0,0,N/A-N/A,N/A-N/A
2,Andorra,Maldivas,62,1961,2022,30,-0.20900628196889257,0,0,N/A-N/A,N/A-N/A
2,Andorra,Martinica,62,1961,2022,22,0.24379900380107888,0,0,N/A-N/A,N/A-N/A
2,Andorra,Mónaco,62,1961,2022,25,0.632924998619761,0,0,N/A-N/A,N/A-N/A
2,Andorra,Nauru,62,1961,2022,28,0.10359743474548416,0,0,N/A-N/A,N/A-N/A
2,Andorra,Niue,62,1961,2022,30,-0.13779077564981684,0,0,N/A-N/A,N/A-N/A
2,Andorra,Polinesia Francesa,62,1961,2022,25,-0.1411422124542337,0,0,N/A-N/A,N/A-N/A
2,Andorra,Puerto Rico,62,1961,2022,24,0.5972883724704086,0,0,N/A-N/A,N/A-N/A
2,Andorra,Reunión,62,1961,2022,24,0.15909780574875837,0,0,N/A-N/A,N/A-N/A
2,Andorra,San Marino,62,1961,2022,25,0.6092501896844839,0,0,N/A-N/A,N/A-N/A
2,Andorra,Santa Sede,62,1961,2022,23,0.3001849393499157,0,0,N/A-N/A,N/A-N/A
2,Andorra,Tokelau,62,1961,2022,24,-0.2750828090888755,0,0,N/A-N/A,N/A-N/A
2,Andorra,Tonga,62,1961,2022,30,-0.19676176656379663,0,0,N/A-N/A,N/A-N/A
2,Andorra,Tuvalu,62,1961,2022,29,-0.0815414992678634,0,0,N/A-N/A,N/A-N/A
2,Anguila,Antillas Neerlandesas (ex),50,1961,2010,26,0.5114565137482213,12,0,2011-2022,N/A-N/A
2,Anguila,Aruba,62,1961,2022,27,0.6542399459736629,0,0,N/A-N/A,N/A-N/A
2,Anguila,"Ascensión, Santa Elena y Tristán de Acuña",62,1961,2022,25,0.23317884187364005,0,0,N/A-N/A,N/A-N/A
2,Anguila,Bermudas,62,1961,2022,23,0.12479379000685563,0,0,N/A-N/A,N/A-N/A
2,Anguila,"China, RAE de Macao",62,1961,2022,27,0.5547712372542284,0,0,N/A-N/A,N/A-N/A
2,Anguila,Groenlandia,62,1961,2022,23,0.2290296639575948,0,0,N/A-N/A,N/A-N/A
2,Anguila,Guadalupe,62,1961,2022,21,-0.16625770192007192,0,0,N/A-N/A,N/A-N/A
2,Anguila,Guayana Francesa,62,1961,2022,22,-0.06314655791467524,0,0,N/A-N/A,N/A-N/A
2,Anguila,Islas Cook,62,1961,2022,25,0.2982588293415319,0,0,N/A-N/A,N/A-N/A
2,Anguila,Islas Feroe,62,1961,2022,23,0.4604548548783259,0,0,N/A-N/A,N/A-N/A
2,Anguila,Islas Turcas y Caicos,62,1961,2022,27,0.8675140972240866,0,0,N/A-N/A,N/A-N/A
2,Anguila,Islas Vírgenes Británicas,62,1961,2022,26,0.7280231926866023,0,0,N/A-N/A,N/A-N/A
2,Anguila,Kiribati,62,1961,2022,27,0.7410252929809986,0,0,N/A-N/A,N/A-N/A
2,Anguila,Liechtenstein,62,1961,2022,24,0.0913350646028786,0,0,N/A-N/A,N/A-N/A
2,Anguila,Maldivas,62,1961,2022,27,0.7099139655998767,0,0,N/A-N/A,N/A-N/A
2,Anguila,Martinica,62,1961,2022,19,-0.3504312402535491,0,0,N/A-N/A,N/A-N/A
2,Anguila,Mónaco,62,1961,2022,22,-0.10581287080474554,0,0,N/A-N/A,N/A-N/A
2,Anguila,Nauru,62,1961,2022,25,-0.09402532007227431,0,0,N/A-N/A,N/A-N/A
2,Anguila,Niue,62,1961,2022,27,0.05005699287950157,0,0,N/A-N/A,N/A-N/A
2,Anguila,Polinesia Francesa,62,1961,2022,22,0.39456915730744474,0,0,N/A-N/A,N/A-N/A
2,Anguila,Puerto Rico,62,1961,2022,21,-0.43486972893021364,0,0,N/A-N/A,N/A-N/A
2,Anguila,Reunión,62,1961,2022,21,-0.04994455536855961,0,0,N/A-N/A,N/A-N/A
2,Anguila,San Marino,62,1961,2022,22,0.19484827089494802,0,0,N/A-N/A,N/A-N/A
2,Anguila,Santa Sede,62,1961,2022,21,-0.4348126242696275,0,0,N/A-N/A,N/A-N/A
2,Anguila,Tokelau,62,1961,2022,21,0.2575885960596928,0,0,N/A-N/A,N/A-N/A
2,Anguila,Tonga,62,1961,2022,27,0.6833843520374617,0,0,N/A-N/A,N/A-N/A
2,Anguila,Tuvalu,62,1961,2022,26,0.6962637205708875,0,0,N/A-N/A,N/A-N/A
2,Antillas Neerlandesas (ex),Aruba,50,1961,2010,29,0.5112595484386108,0,12,N/A-N/A,2011-2022
2,Antillas Neerlandesas (ex),"Ascensión, Santa Elena y Tristán de Acuña",50,1961,2010,27,-0.09469294095544903,0,12,N/A-N/A,2011-2022
2,Antillas Neerlandesas (ex),Bermudas,50,1961,2010,23,0.06048501996571586,0,12,N/A-N/A,2011-2022
2,Antillas Neerlandesas (ex),"China, RAE de Macao",50,1961,2010,27,0.4459188047395886,0,12,N/A-N/A,2011-2022
2,Antillas Neerlandesas (ex),Groenlandia,50,1961,2010,25,0.1993912913041214,0,12,N/A-N/A,2011-2022
2,Antillas Neerlandesas (ex),Guadalupe,50,1961,2010,24,0.16670614405191286,0,12,N/A-N/A,2011-2022
2,Antillas Neerlandesas (ex),Guayana Francesa,50,1961,2010,25,0.0994118530374775,0,12,N/A-N/A,2011-2022
2,Antillas Neerlandesas (ex),Islas Cook,50,1961,2010,28,0.1397379173986494,0,12,N/A-N/A,2011-2022
2,Antillas Neerlandesas (ex),Islas Feroe,50,1961,2010,25,0.4030343018940952,0,12,N/A-N/A,2011-2022
2,Antillas Neerlandesas (ex),Islas Turcas y Caicos,50,1961,2010,29,0.5150501803178673,0,12,N/A-N/A,2011-2022
2,Antillas Neerlandesas (ex),Islas Vírgenes Británicas,50,1961,2010,26,0.3815721841840967,0,12,N/A-N/A,2011-2022
2,Antillas Neerlandesas (ex),Kiribati,50,1961,2010,27,0.4337332323519425,0,12,N/A-N/A,2011-2022
2,Antillas Neerlandesas (ex),Liechtenstein,50,1961,2010,26,0.10897045318278653,0,12,N/A-N/A,2011-2022
2,Antillas Neerlandesas (ex),Maldivas,50,1961,2010,29,0.5058028663842026,0,12,N/A-N/A,2011-2022
2,Antillas Neerlandesas (ex),Martinica,50,1961,2010,22,-0.07930508808752851,0,12,N/A-N/A,2011-2022
2,Antillas Neerlandesas (ex),Mónaco,50,1961,2010,24,0.17875522747701297,0,12,N/A-N/A,2011-2022
2,Antillas Neerlandesas (ex),Nauru,50,1961,2010,27,-0.24367939233858646,0,12,N/A-N/A,2011-2022
2,Antillas Neerlandesas (ex),Niue,50,1961,2010,29,0.11636442130209876,0,12,N/A-N/A,2011-2022
2,Antillas Neerlandesas (ex),Polinesia Francesa,50,1961,2010,25,0.3099420267203354,0,12,N/A-N/A,2011-2022
2,Antillas Neerlandesas (ex),Puerto Rico,50,1961,2010,23,-0.17003009974423364,0,12,N/A-N/A,2011-2022
2,Antillas Neerlandesas (ex),Reunión,50,1961,2010,24,0.12877393164995463,0,12,N/A-N/A,2011-2022
2,Antillas Neerlandesas (ex),San Marino,50,1961,2010,24,0.15746403202993625,0,12,N/A-N/A,2011-2022
2,Antillas Neerlandesas (ex),Santa Sede,50,1961,2010,22,-0.06294053461455602,0,12,N/A-N/A,2011-2022
2,Antillas Neerlandesas (ex),Tokelau,50,1961,2010,24,0.010776165268861552,0,12,N/A-N/A,2011-2022
2,Antillas Neerlandesas (ex),Tonga,50,1961,2010,29,0.29971470831712577,0,12,N/A-N/A,2011-2022
2,Antillas Neerlandesas (ex),Tuvalu,50,1961,2010,28,0.29818112259131163,0,12,N/A-N/A,2011-2022
2,Aruba,"Ascensión, Santa Elena y Tristán de Acuña",62,1961,2022,32,0.05467355021138262,0,0,N/A-N/A,N/A-N/A
2,Aruba,Bermudas,62,1961,2022,31,-0.002028659930740903,0,0,N/A-N/A,N/A-N/A
2,Aruba,"China, RAE de Macao",62,1961,2022,32,0.48411384750089215,0,0,N/A-N/A,N/A-N/A
2,Aruba,Groenlandia,62,1961,2022,33,0.26106502830301936,0,0,N/A-N/A,N/A-N/A
2,Aruba,Guadalupe,62,1961,2022,31,-0.048381989300789886,0,0,N/A-N/A,N/A-N/A
2,Aruba,Guayana Francesa,62,1961,2022,32,0.011998139405232337,0,0,N/A-N/A,N/A-N/A
2,Aruba,Islas Cook,62,1961,2022,35,0.16435450946932803,0,0,N/A-N/A,N/A-N/A
2,Aruba,Islas Feroe,62,1961,2022,33,0.16458479184232483,0,0,N/A-N/A,N/A-N/A
2,Aruba,Islas Turcas y Caicos,62,1961,2022,30,0.6543450741169177,0,0,N/A-N/A,N/A-N/A
2,Aruba,Islas Vírgenes Británicas,62,1961,2022,32,0.5062724032769861,0,0,N/A-N/A,N/A-N/A
2,Aruba,Kiribati,62,1961,2022,35,0.4432332124247332,0,0,N/A-N/A,N/A-N/A
2,Aruba,Liechtenstein,62,1961,2022,33,0.21578127753227128,0,0,N/A-N/A,N/A-N/A
2,Aruba,Maldivas,62,1961,2022,32,0.435722736217939,0,0,N/A-N/A,N/A-N/A
2,Aruba,Martinica,62,1961,2022,29,-0.06564102983094032,0,0,N/A-N/A,N/A-N/A
2,Aruba,Mónaco,62,1961,2022,25,0.1848112489115407,0,0,N/A-N/A,N/A-N/A
2,Aruba,Nauru,62,1961,2022,35,-0.10017282508031983,0,0,N/A-N/A,N/A-N/A
2,Aruba,Niue,62,1961,2022,37,0.09406090440293155,0,0,N/A-N/A,N/A-N/A
2,Aruba,Polinesia Francesa,62,1961,2022,32,0.2205023400272037,0,0,N/A-N/A,N/A-N/A
2,Aruba,Puerto Rico,62,1961,2022,31,-0.049405134241210034,0,0,N/A-N/A,N/A-N/A
2,Aruba,Reunión,62,1961,2022,31,0.06232934065645063,0,0,N/A-N/A,N/A-N/A
2,Aruba,San Marino,62,1961,2022,27,0.29498743860097115,0,0,N/A-N/A,N/A-N/A
2,Aruba,Santa Sede,62,1961,2022,23,-0.09670173227231069,0,0,N/A-N/A,N/A-N/A
2,Aruba,Tokelau,62,1961,2022,29,0.0843941854193032,0,0,N/A-N/A,N/A-N/A
2,Aruba,Tonga,62,1961,2022,37,0.38217144804973335,0,0,N/A-N/A,N/A-N/A
2,Aruba,Tuvalu,62,1961,2022,36,0.37348041216062894,0,0,N/A-N/A,N/A-N/A
2,"Ascensión, Santa Elena y Tristán de Acuña",Bermudas,62,1961,2022,26,0.3720966206855351,0,0,N/A-N/A,N/A-N/A
2,"Ascensión, Santa Elena y Tristán de Acuña","China, RAE de Macao",62,1961,2022,29,-0.04182383222435516,0,0,N/A-N/A,N/A-N/A
2,"Ascensión, Santa Elena y Tristán de Acuña",Groenlandia,62,1961,2022,28,0.3239242453361313,0,0,N/A-N/A,N/A-N/A
2,"Ascensión, Santa Elena y Tristán de Acuña",Guadalupe,62,1961,2022,27,-0.0834564615060172,0,0,N/A-N/A,N/A-N/A
2,"Ascensión, Santa Elena y Tristán de Acuña",Guayana Francesa,62,1961,2022,28,0.02457829373420544,0,0,N/A-N/A,N/A-N/A
2,"Ascensión, Santa Elena y Tristán de Acuña",Islas Cook,62,1961,2022,32,0.1980824792294352,0,0,N/A-N/A,N/A-N/A
2,"Ascensión, Santa Elena y Tristán de Acuña",Islas Feroe,62,1961,2022,28,-0.06646855010920014,0,0,N/A-N/A,N/A-N/A
2,"Ascensión, Santa Elena y Tristán de Acuña",Islas Turcas y Caicos,62,1961,2022,27,0.25025334563166673,0,0,N/A-N/A,N/A-N/A
2,"Ascensión, Santa Elena y Tristán de Acuña",Islas Vírgenes Británicas,62,1961,2022,30,0.32654251439710863,0,0,N/A-N/A,N/A-N/A
2,"Ascensión, Santa Elena y Tristán de Acuña",Kiribati,62,1961,2022,30,0.015699702510811205,0,0,N/A-N/A,N/A-N/A
2,"Ascensión, Santa Elena y Tristán de Acuña",Liechtenstein,62,1961,2022,29,0.25343405220863896,0,0,N/A-N/A,N/A-N/A
2,"Ascensión, Santa Elena y Tristán de Acuña",Maldivas,62,1961,2022,27,0.19704920866712616,0,0,N/A-N/A,N/A-N/A
2,"Ascensión, Santa Elena y Tristán de Acuña",Martinica,62,1961,2022,26,0.20726131992914285,0,0,N/A-N/A,N/A-N/A
2,"Ascensión, Santa Elena y Tristán de Acuña",Mónaco,62,1961,2022,22,-0.2763048119931945,0,0,N/A-N/A,N/A-N/A
2,"Ascensión, Santa Elena y Tristán de Acuña",Nauru,62,1961,2022,30,-0.04067587118455366,0,0,N/A-N/A,N/A-N/A
2,"Ascensión, Santa Elena y Tristán de Acuña",Niue,62,1961,2022,32,-0.047422344195103834,0,0,N/A-N/A,N/A-N/A
2,"Ascensión, Santa Elena y Tristán de Acuña",Polinesia Francesa,62,1961,2022,28,0.11624427630923855,0,0,N/A-N/A,N/A-N/A
2,"Ascensión, Santa Elena y Tristán de Acuña",Puerto Rico,62,1961,2022,26,0.08302266469372109,0,0,N/A-N/A,N/A-N/A
2,"Ascensión, Santa Elena y Tristán de Acuña",Reunión,62,1961,2022,27,-0.23458840544532814,0,0,N/A-N/A,N/A-N/A
2,"Ascensión, Santa Elena y Tristán de Acuña",San Marino,62,1961,2022,24,-0.07745249829705945,0,0,N/A-N/A,N/A-N/A
2,"Ascensión, Santa Elena y Tristán de Acuña",Santa Sede,62,1961,2022,21,-0.22749047239560408,0,0,N/A-N/A,N/A-N/A
2,"Ascensión, Santa Elena y Tristán de Acuña",Tokelau,62,1961,2022,28,0.052462829848762764,0,0,N/A-N/A,N/A-N/A
2,"Ascensión, Santa Elena y Tristán de Acuña",Tonga,62,1961,2022,32,0.051662442921665656,0,0,N/A-N/A,N/A-N/A
2,"Ascensión, Santa Elena y Tristán de Acuña",Tuvalu,62,1961,2022,31,0.00010651341952864011,0,0,N/A-N/A,N/A-N/A
2,Bermudas,"China, RAE de Macao",62,1961,2022,28,0.19108857441975244,0,0,N/A-N/A,N/A-N/A
2,Bermudas,Groenlandia,62,1961,2022,31,0.2699376288366206,0,0,N/A-N/A,N/A-N/A
2,Bermudas,Guadalupe,62,1961,2022,30,-0.13327877670369895,0,0,N/A-N/A,N/A-N/A
2,Bermudas,Guayana Francesa,62,1961,2022,31,-0.05020410769848356,0,0,N/A-N/A,N/A-N/A
2,Bermudas,Islas Cook,62,1961,2022,29,-0.012970126832174295,0,0,N/A-N/A,N/A-N/A
2,Bermudas,Islas Feroe,62,1961,2022,32,0.2695376751923555,0,0,N/A-N/A,N/A-N/A
2,Bermudas,Islas Turcas y Caicos,62,1961,2022,24,0.15492859777529674,0,0,N/A-N/A,N/A-N/A
2,Bermudas,Islas Vírgenes Británicas,62,1961,2022,28,0.30110724437980635,0,0,N/A-N/A,N/A-N/A
2,Bermudas,Kiribati,62,1961,2022,31,0.17178189987032957,0,0,N/A-N/A,N/A-N/A
2,Bermudas,Liechtenstein,62,1961,2022,28,0.3582552874422249,0,0,N/A-N/A,N/A-N/A
2,Bermudas,Maldivas,62,1961,2022,27,0.18645168059994363,0,0,N/A-N/A,N/A-N/A
2,Bermudas,Martinica,62,1961,2022,27,0.04145932557931112,0,0,N/A-N/A,N/A-N/A
2,Bermudas,Mónaco,62,1961,2022,19,0.4184781186209002,0,0,N/A-N/A,N/A-N/A
2,Bermudas,Nauru,62,1961,2022,30,0.10992729855547687,0,0,N/A-N/A,N/A-N/A
2,Bermudas,Niue,62,1961,2022,31,-0.109196394585548,0,0,N/A-N/A,N/A-N/A
2,Bermudas,Polinesia Francesa,62,1961,2022,31,0.14235823057787517,0,0,N/A-N/A,N/A-N/A
2,Bermudas,Puerto Rico,62,1961,2022,30,-0.12090712560965067,0,0,N/A-N/A,N/A-N/A
2,Bermudas,Reunión,62,1961,2022,30,-0.25031243090537375,0,0,N/A-N/A,N/A-N/A
2,Bermudas,San Marino,62,1961,2022,21,0.09923431697712001,0,0,N/A-N/A,N/A-N/A
2,Bermudas,Santa Sede,62,1961,2022,17,0.22822430194159884,0,0,N/A-N/A,N/A-N/A
2,Bermudas,Tokelau,62,1961,2022,25,0.06292852515769017,0,0,N/A-N/A,N/A-N/A
2,Bermudas,Tonga,62,1961,2022,31,0.209636008864965,0,0,N/A-N/A,N/A-N/A
2,Bermudas,Tuvalu,62,1961,2022,31,0.1963643531587709,0,0,N/A-N/A,N/A-N/A
2,"China, RAE de Macao",Groenlandia,62,1961,2022,28,0.13690324697643885,0,0,N/A-N/A,N/A-N/A
2,"China, RAE de Macao",Guadalupe,62,1961,2022,26,-0.2631369285403695,0,0,N/A-N/A,N/A-N/A
2,"China, RAE de Macao",Guayana Francesa,62,1961,2022,27,-0.007376155514996075,0,0,N/A-N/A,N/A-N/A
2,"China, RAE de Macao",Islas Cook,62,1961,2022,30,0.14069277951556297,0,0,N/A-N/A,N/A-N/A
2,"China, RAE de Macao",Islas Feroe,62,1961,2022,28,0.5053912965621735,0,0,N/A-N/A,N/A-N/A
2,"China, RAE de Macao",Islas Turcas y Caicos,62,1961,2022,28,0.6002009057332586,0,0,N/A-N/A,N/A-N/A
2,"China, RAE de Macao",Islas Vírgenes Británicas,62,1961,2022,31,0.409283429416673,0,0,N/A-N/A,N/A-N/A
2,"China, RAE de Macao",Kiribati,62,1961,2022,32,0.759615008377985,0,0,N/A-N/A,N/A-N/A
2,"China, RAE de Macao",Liechtenstein,62,1961,2022,29,0.18521983802233893,0,0,N/A-N/A,N/A-N/A
2,"China, RAE de Macao",Maldivas,62,1961,2022,28,0.7094906979307202,0,0,N/A-N/A,N/A-N/A
2,"China, RAE de Macao",Martinica,62,1961,2022,24,-0.5739595051896013,0,0,N/A-N/A,N/A-N/A
2,"China, RAE de Macao",Mónaco,62,1961,2022,23,0.1136980185454626,0,0,N/A-N/A,N/A-N/A
2,"China, RAE de Macao",Nauru,62,1961,2022,30,0.18476885864969256,0,0,N/A-N/A,N/A-N/A
2,"China, RAE de Macao",Niue,62,1961,2022,32,0.10905936430806897,0,0,N/A-N/A,N/A-N/A
2,"China, RAE de Macao",Polinesia Francesa,62,1961,2022,27,0.33002211340112747,0,0,N/A-N/A,N/A-N/A
2,"China, RAE de Macao",Puerto Rico,62,1961,2022,26,-0.5246200774729185,0,0,N/A-N/A,N/A-N/A
2,"China, RAE de Macao",Reunión,62,1961,2022,26,0.025976272988868423,0,0,N/A-N/A,N/A-N/A
2,"China, RAE de Macao",San Marino,62,1961,2022,24,0.3697839363684673,0,0,N/A-N/A,N/A-N/A
2,"China, RAE de Macao",Santa Sede,62,1961,2022,21,-0.20954540801183713,0,0,N/A-N/A,N/A-N/A
2,"China, RAE de Macao",Tokelau,62,1961,2022,26,0.31645489628468015,0,0,N/A-N/A,N/A-N/A
2,"China, RAE de Macao",Tonga,62,1961,2022,32,0.6428261285792354,0,0,N/A-N/A,N/A-N/A
2,"China, RAE de Macao",Tuvalu,62,1961,2022,31,0.6444738659067022,0,0,N/A-N/A,N/A-N/A
2,Groenlandia,Guadalupe,62,1961,2022,31,-0.2510352968975651,0,0,N/A-N/A,N/A-N/A
2,Groenlandia,Guayana Francesa,62,1961,2022,32,-0.23320786710873026,0,0,N/A-N/A,N/A-N/A
2,Groenlandia,Islas Cook,62,1961,2022,31,0.23996993036144942,0,0,N/A-N/A,N/A-N/A
2,Groenlandia,Islas Feroe,62,1961,2022,33,0.06444629733485766,0,0,N/A-N/A,N/A-N/A
2,Groenlandia,Islas Turcas y Caicos,62,1961,2022,26,0.20470345963189818,0,0,N/A-N/A,N/A-N/A
2,Groenlandia,Islas Vírgenes Británicas,62,1961,2022,28,0.3184286181467221,0,0,N/A-N/A,N/A-N/A
2,Groenlandia,Kiribati,62,1961,2022,31,0.19326396485583458,0,0,N/A-N/A,N/A-N/A
2,Groenlandia,Liechtenstein,62,1961,2022,29,0.20264846790787577,0,0,N/A-N/A,N/A-N/A
2,Groenlandia,Maldivas,62,1961,2022,28,0.26665699948114635,0,0,N/A-N/A,N/A-N/A
